objID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z
1237648703506088088,20.2535,18.55986,17.73113,17.40993,17.13405
1237648703514607736,20.79365,19.7617,19.41481,19.05516,18.86115
1237648703514607814,22.074,20.13868,18.87623,18.33491,17.89667
1237648703506874461,20.60959,19.71163,19.45171,19.05431,19.08816
1237648703510282382,21.23656,19.29129,18.44046,18.10911,17.65264
1237648703510216885,20.53587,19.15651,18.42397,18.03467,17.76429
1237648703505563912,23.22749,21.10181,19.44394,18.83618,18.58303
1237648703510938380,23.45306,21.97449,20.29664,19.58283,19.16537
1237648703511003354,20.85686,19.01314,18.10074,17.64391,17.32773
1237648703507988784,24.3976,21.1693,19.46601,18.84603,18.51774
1237648703507988794,22.63472,20.84423,19.27827,18.70603,18.3528
1237648703510413330,20.49359,18.73869,17.87,17.52029,17.07124
1237648703508119858,21.62727,20.92724,21.07118,20.93147,20.64954
1237648703510872234,20.05747,18.65207,17.78724,17.51716,17.19152
1237648703504384401,24.56235,22.04695,20.34064,19.72487,19.53716
1237648703514869928,21.09182,19.02999,18.06221,17.56833,17.13938
1237648703509889170,19.978,18.77364,18.06966,17.68053,17.25819
1237648703508250806,21.51314,19.63236,18.52507,18.07047,17.63227
1237648703509889236,20.69433,18.94369,18.00884,17.62813,17.18066
1237648703504646300,20.73965,19.33668,18.39035,17.99494,17.68284
1237648703511134403,20.65427,19.63054,18.79037,18.485,18.25843
1237648703510020240,20.50599,19.57364,18.96713,18.43201,18.16998
1237648703511134460,23.84296,20.62102,19.02282,18.50939,18.1624
1237648703508512902,19.79609,19.03842,19.04201,18.77532,18.75621
1237648703504842893,20.51349,19.18688,18.31353,17.89964,17.66695
1237648703510413495,20.45197,19.45154,18.89687,18.55497,18.17579
1237648703504842905,20.91096,19.11555,18.02321,17.59044,17.35131
1237648703504908353,24.63538,21.57423,20.29305,19.73613,19.64801
1237648703504908362,20.39148,18.46371,17.68203,17.30906,17.03361
1237648702995366464,21.22947,20.12081,19.58708,19.15459,18.87232
1237648703495602231,16.85666,15.34674,14.85597,14.65555,14.56519
1237648703515328735,20.93803,18.96542,18.03953,17.61574,17.21567
1237648703510413501,20.52416,19.20127,18.42804,18.03725,17.5943
1237648703508774987,21.1572,19.2436,18.25412,17.8465,17.50617
1237648703511265301,20.04505,18.03575,17.12286,16.72538,16.31912
1237648703511265325,19.0126,17.42492,16.87133,16.65167,16.41407
1237648703511265430,20.30369,18.86883,18.17958,17.8514,17.49078
1237648703505236045,21.6337,19.85322,18.59123,18.02263,17.69448
1237648703508840617,20.55434,18.71185,17.81315,17.4254,17.03577
1237648703511265449,19.90781,18.88813,18.56196,18.30555,18.17142
1237648703511265544,20.50112,18.51156,17.63077,17.27075,16.94799
1237648703510479005,19.68055,18.66652,18.07918,17.70623,17.38325
1237648703508906061,21.46839,18.70757,17.88798,17.2495,17.36601
1237648703509037237,20.27791,19.6571,19.24004,18.9593,18.86008
1237648703509037248,19.7057,17.89654,16.9435,16.46781,16.16932
1237648703510479071,20.64616,19.57532,18.91426,18.49519,18.07032
1237648703515787559,19.86554,19.06647,18.77219,18.59687,18.36575
1237648703511396515,21.61632,19.8692,18.73013,18.25751,17.84931
1237648703514673382,20.95443,19.27764,18.44696,18.01843,17.62465
1237648703505629321,19.95878,18.42283,17.56465,17.19713,16.89295
1237648703505629346,20.5765,19.15987,18.45859,18.15337,17.89682
1237648703510479113,20.54385,18.74903,17.86747,17.44033,17.01959
1237648703511396543,20.61279,19.0201,18.30897,17.91701,17.58045
1237648703511462083,21.15032,19.27058,18.25409,17.81553,17.44007
1237648703511462133,20.95584,20.08295,19.62536,19.42336,19.24962
1237648703509168241,21.36949,19.85038,18.56212,18.19817,17.90396
1237648703505826082,20.81319,19.98582,19.37342,19.06307,18.83344
1237648703509364817,19.57456,17.68632,16.64606,17.33338,15.90377
1237648703509364989,20.94308,19.7342,19.22533,19.22316,19.02038
1237648703509365002,21.61893,19.49701,18.158,17.8084,17.41413
1237648703513165966,19.67764,18.94819,18.69191,18.43357,18.38792
1237648703513166052,21.8425,20.02468,18.8032,18.38527,18.01641
1237648703510610034,21.59724,20.14289,19.33426,18.62795,18.43741
1237648703510806859,20.32903,19.46645,18.98073,18.9315,18.85547
1237648703509430283,18.70771,16.79418,15.99331,15.74065,15.361
1237648703509430379,21.42229,20.14659,19.63279,19.56762,19.33003
1237648702992613711,20.89226,18.88212,17.84647,17.39394,16.97861
1237648702994383943,20.9337,20.34885,20.19182,19.95126,19.62258
1237648703509430398,21.84223,19.63719,18.39596,17.99364,17.58164
1237648703509430466,20.70669,18.94806,18.17462,17.90972,17.63303
1237648703510610183,21.45716,20.44241,19.89655,19.32422,19.21262
1237648703514607728,21.5395,19.85509,18.83261,18.38829,18.03049
1237648703510675633,21.32433,19.31098,18.13705,17.6241,17.23707
1237648703514673354,21.07516,19.46443,18.7758,18.36151,17.96391
1237648703509495973,20.89689,19.89159,19.24234,18.95418,18.6785
1237648703509561460,21.21998,19.15044,18.22593,17.81888,17.40762
1237648703510675634,20.78409,19.94498,19.47082,19.18881,19.07569
1237648703510937836,20.65522,19.66886,19.31566,19.04226,18.86818
1237648703511658651,20.13602,19.12458,18.89118,18.64617,18.54958
1237648703516377234,20.94279,19.83281,19.41123,19.05379,18.77926
1237648703510675685,20.77923,19.35059,18.44887,18.04151,17.80489
1237648703509561575,20.28182,18.26333,17.40611,17.04436,16.63283
1237648703509561591,20.85962,18.86853,17.98238,17.58123,17.19111
1237648703509561593,20.63129,19.51965,19.1022,18.75928,18.4335
1237648703509627152,19.64083,19.21899,18.87629,18.71838,18.53352
1237648703511855251,21.39996,19.3381,18.38095,18.03177,17.55711
1237648703506808998,20.56969,19.44709,18.76131,18.43406,18.23173
1237648703510741181,20.5708,18.70732,17.67282,17.33467,16.99543
1237648703509692668,20.87154,19.08234,18.31735,17.90687,17.54038
1237648703510741220,21.00179,19.09566,18.01142,17.7122,17.38664
1237648703509758148,20.49703,19.50392,19.3723,19.04385,18.74635
1237648703509758159,20.94564,19.07908,18.31248,17.89911,17.50997
1237648703510741228,21.0148,19.09582,18.03112,17.72724,17.38916
1237648703510741235,21.3578,19.50435,18.41079,18.12013,17.76781
1237648703510741275,22.32456,20.68848,19.68117,19.36234,19.16877
1237648703507267601,21.23862,19.13896,18.13236,17.66039,17.41587
1237648703510872217,19.81219,19.15214,18.89906,18.94485,18.87803
1237648703510806672,21.46224,19.45841,18.23682,17.91707,17.5335
1237648703510806676,21.24595,19.37701,18.26933,17.91222,17.54766
1237648703511068873,20.47855,18.93128,18.24824,17.95392,17.66302
1237648703510020257,21.45816,19.72386,18.72776,18.21203,17.95404
1237648703504908452,21.52658,19.51044,18.3903,17.94436,17.5899
1237648703504908461,20.84987,19.06382,17.90444,17.42657,17.05536
1237648703512248643,23.33911,21.76259,19.96886,19.21711,18.84617
1237648703510478991,20.33976,19.48714,18.88352,18.53611,18.03611
1237648703511330955,20.08186,19.14968,18.84126,18.55773,18.4038
1237648703511789676,21.7202,20.15913,19.44193,19.15585,18.73014
1237648703505760364,20.95092,19.08148,18.13713,17.8416,17.42048
1237648703511527664,20.92259,19.86596,19.26398,18.99027,18.79698
1237648703511658641,21.39507,20.43431,20.08895,19.91717,19.74281
1237648703511724280,20.74181,18.9256,18.05054,17.64967,17.27871
1237648703511855307,22.48676,20.15283,19.00124,18.59196,18.06459
1237648703507923174,20.74159,19.82654,19.36413,19.2311,19.16515
1237648703507988714,21.10021,19.4541,18.66083,18.27979,18.00947
1237648703511003300,22.10035,20.44665,19.49101,18.86653,18.48024
1237648703511003385,21.08397,19.18587,18.32037,17.88008,17.58009
1237648703510347945,19.36387,18.55931,18.29272,18.06878,17.87386
1237648703508054265,20.99634,19.5588,18.73693,18.3435,17.98879
1237648703511003433,20.46358,19.16632,18.47946,18.03585,17.84027
1237648703512051872,22.58831,22.13084,20.59191,19.63984,19.0616
1237648703504580757,24.19037,21.17807,19.50494,18.85212,18.3221
1237648703512051979,21.54216,20.39939,19.60687,19.08889,18.64454
1237648703512117328,20.82691,19.21288,18.41339,17.96485,17.50437
1237648703511068980,25.39084,21.92719,20.04244,19.42363,19.07341
1237648703511134425,20.49447,19.5137,18.87581,18.62878,18.39685
1237648703508447374,21.3784,19.78095,19.11407,18.67663,18.28221
1237648703512117354,21.49603,19.80821,18.5478,18.00061,17.52901
1237648703511134446,22.75424,20.88871,19.3383,18.86732,18.45752
1237648703512183100,21.72158,19.8685,18.90777,18.52217,18.23477
1237648703510413477,20.22362,19.39057,18.98282,18.66561,18.3702
1237648703512183215,21.64122,20.35901,19.85956,19.4804,19.24775
1237648703504777360,21.15826,19.26715,18.07861,17.69405,17.34382
1237648703510413482,20.83603,19.10822,18.27995,17.91284,17.50807
1237648703504908379,21.40166,19.3904,18.31125,17.90575,17.60194
1237648703504908405,21.53203,19.74897,18.70789,18.24384,17.91012
1237648703508709583,21.8068,20.38367,19.55328,19.04576,18.6008
1237648703511789666,21.07832,19.49783,18.64208,18.31697,17.91332
1237648703512248634,23.04948,21.35328,19.48831,18.85943,18.46769
1237648703512379413,24.00628,22.31033,20.52548,19.69371,19.65185
1237648703510478979,20.5541,19.58649,18.9163,18.47589,18.03265
1237648703512510808,21.18358,19.08594,17.88467,17.49272,17.15088
1237648703510479021,20.54685,18.7048,17.79747,17.40605,16.93747
1237648703510479050,20.98137,18.9912,18.0633,17.63251,17.21034
1237648703511265559,21.25428,20.14028,19.13912,18.70247,18.34881
1237648703515787525,21.28203,19.31653,18.41262,18.07376,17.69932
1237648703512772907,20.68247,18.76056,17.91527,17.50985,17.11384
1237648703510479093,20.07,18.33257,17.4759,17.04699,16.66448
1237648703505629396,22.89088,20.32926,18.75999,18.27353,17.92072
1237648703505629420,25.06744,21.50097,19.7687,19.15856,18.71128
1237648703510544542,21.11196,19.65971,18.81713,18.20399,18.00517
1237648703510544559,20.27968,18.55353,17.74995,17.26996,17.00846
1237648703513035145,21.15553,20.33603,19.94375,19.62157,19.38204
1237648703513035192,23.12698,20.88671,19.42081,18.80475,18.52988
1237648703510544573,20.83608,18.98352,18.04632,17.57082,17.28489
1237648703514542124,21.39926,19.55183,18.64221,18.21299,17.85892
1237648703510544596,20.7078,18.98148,18.2025,17.76822,17.50719
1237648703513231505,20.72844,19.43722,18.70883,18.22644,17.98191
1237648703510610068,21.09102,19.14618,18.1473,17.61659,17.35791
1237648703509430470,20.54535,18.60352,17.72062,17.38994,17.04687
1237648703511855226,21.906,20.08659,18.99917,18.5623,18.10872
1237648703518081265,20.37632,18.69482,17.60447,17.32201,16.86249
1237648703510675607,21.54825,19.60054,18.29575,17.79214,17.47158
1237648703509495945,21.66321,19.51339,18.48151,18.09571,17.64225
1237648703513231630,21.17654,20.344,19.88033,19.64881,19.54725
1237648703516377170,20.58917,18.58015,17.74917,17.3427,17.0456
1237648703516377183,19.08683,18.10794,17.99675,17.80085,17.5306
1237648703516377211,21.51085,19.60315,18.43733,17.91919,17.57177
1237648703509561498,20.33633,18.39538,17.59765,17.23238,16.86896
1237648703509561515,20.70338,18.95616,18.08871,17.64307,17.21488
1237648703509561521,20.8104,19.70248,19.09144,18.59842,18.28429
1237648703509626918,21.12332,19.509,19.05406,18.64845,18.3327
1237648703511658721,22.48209,20.30877,18.98415,18.4898,18.20354
1237648703510741153,21.12483,19.35034,18.29211,18.0132,17.68906
1237648703509627162,21.12995,19.34488,18.60195,18.17463,17.8215
1237648703511724075,22.71147,20.25367,18.90725,18.35096,18.05133
1237648703514673368,22.52617,20.38535,19.1397,18.66362,18.23829
1237648703509627175,21.15082,19.0759,18.28175,17.87364,17.47576
1237648703511724199,21.05335,19.05124,18.10712,17.6414,17.339
1237648703513559257,21.17305,19.67114,19.03188,18.70805,18.37422
1237648703513559316,25.35975,21.89132,20.09715,19.44744,18.85049
1237648703513690373,21.74225,19.94777,19.08357,18.69629,18.3191
1237648703510872177,23.82348,21.7484,19.96199,19.67092,19.06646
1237648703518409046,22.05211,20.59934,19.73759,19.20333,19.11651
1237648703510741223,21.48757,19.61726,18.5424,18.20345,17.87168
1237648703514673372,21.66587,19.76262,18.68107,18.18564,17.79872
1237648703513690397,21.92907,20.04766,18.73299,18.2644,17.85056
1237648703518540136,20.0714,19.25536,18.84195,18.80438,18.62855
1237648703518605412,20.19256,18.22484,17.23004,16.84783,16.39892
1237648703513690414,21.19401,19.76266,18.99602,18.58128,18.22858
1237648703510872178,22.59379,21.1022,21.81778,20.19967,22.82726
1237648703510741243,21.3425,19.47404,18.51063,18.22585,17.93867
1237648703514149021,20.42031,19.63187,19.27657,18.87589,18.91405
1237648703514280021,22.2812,20.47736,19.0291,18.53417,18.13666
1237648703514673375,20.31135,19.36999,19.04307,18.70732,18.46137
1237648703514411038,19.77301,18.62379,18.06873,17.69802,17.25924
1237648703504842844,21.44478,19.50575,18.33565,17.82111,17.49323
1237648703512248558,20.62629,20.23708,19.59816,19.22619,19.16214
1237648703510806850,20.32639,19.62126,18.87141,18.77398,18.58238
1237648703512641850,21.24768,19.2997,18.41918,18.05334,17.64639
1237648703512838455,21.6675,19.89396,18.85086,18.35794,17.97424
1237648703513231555,21.63115,19.88253,19.06479,18.70704,18.29482
1237648703513362559,24.39575,22.89841,21.17949,20.43896,19.72124
1237648703516377341,21.57508,19.47213,18.35611,17.86405,17.51705
1237648703513428338,-9999,-9999,-9999,-9999,-9999
1237648703513690404,19.89411,18.35945,17.7227,17.4059,17.03377
1237648703513821395,21.28475,19.60726,18.75352,18.21217,17.78883
1237648703514280204,21.73186,19.78314,18.64406,18.17735,17.74867
1237648703511724270,21.19769,19.48194,18.52301,18.00037,17.57705
1237648703509299400,22.1659,20.38038,19.46866,18.89498,18.70827
1237648703516705007,21.03205,19.71115,18.98084,18.30539,18.04354
1237648703516639541,21.31681,19.65042,18.68842,18.15106,17.78976
1237648703511855219,21.69166,19.74301,18.65748,18.235,17.82786
1237648703508840497,20.55503,19.85756,19.51471,19.3901,19.05259
1237648703515853025,21.118,19.30856,18.52884,18.09592,17.60771
1237648703518998743,20.96985,19.55231,19.03311,18.95483,18.63404
1237648703516115256,20.80986,19.21245,18.42969,18.01747,17.64722
1237648703511658628,21.36477,20.36935,20.02485,19.94858,19.70863
1237648703516377515,23.24101,22.05307,20.32041,19.50009,18.96605
1237648703514018125,24.3129,21.99013,20.18124,19.44395,19.03378
1237648703510216943,20.97759,19.92709,19.34848,19.20012,18.97993
1237648703511724158,21.34047,19.57671,18.80129,18.28097,17.90418
1237648703516967076,20.17703,18.90842,17.96734,17.51395,17.19123
1237648703514738840,21.64595,19.89184,18.80535,18.3129,17.98243
1237648703514738879,19.42586,18.67646,18.61785,18.44222,18.31918
1237648703511921457,24.51712,21.71496,20.22443,19.53285,19.02911
1237648703508054225,21.60358,19.54596,18.59499,18.22945,17.82635
1237648703508119586,19.96868,18.45931,17.79676,17.35852,16.86539
1237648703519326287,22.23709,19.98582,18.78417,18.1751,17.77879
1237648703511986438,24.31772,21.43211,19.89918,19.30945,18.6997
1237648703514804436,-9999,-9999,18.72443,18.39524,-9999
1237648703508119594,19.15768,18.44438,18.54796,18.39796,18.27371
1237648702994973710,21.10089,20.16436,19.65631,19.38258,19.24428
1237648703516639421,20.32319,19.28113,18.6489,18.17334,17.90656
1237648703512117332,-9999,-9999,-9999,-9999,-9999
1237648703504711832,20.44715,19.75645,19.29689,18.91153,18.77946
1237648703512117450,20.39564,18.65534,17.79418,17.34742,16.91959
1237648703508447405,20.98536,20.18001,19.97361,19.73827,19.55986
1237648703512183180,21.3084,19.56011,18.50097,17.99978,17.57154
1237648703508447697,23.44946,21.88364,20.20303,19.51573,18.95662
1237648703515066594,-9999,-9999,-9999,-9999,-9999
1237648703512248345,20.07493,20.45332,24.80227,24.36256,22.82673
1237648703512248381,24.63517,25.11401,20.56102,20.23941,21.37341
1237648703512248548,20.58743,19.00224,18.24476,17.90518,17.6887
1237648703508513234,22.78808,21.82554,20.30653,19.71446,19.24164
1237648703508578353,20.51282,19.42478,19.25911,18.95387,18.89432
1237648703514411195,20.21346,18.54837,17.84932,17.46157,17.12568
1237648703518998637,21.80911,19.70801,18.56829,18.16975,17.77804
1237648703516639598,23.15822,21.49097,19.7796,19.07808,18.67402
1237648703516704805,20.66861,18.85598,17.95829,17.32199,16.9463
1237648703515394225,21.34122,19.47422,18.50954,18.13481,17.71714
1237648703515394233,21.40112,19.76968,18.63268,18.17027,17.70058
1237648703510806829,20.5903,18.80258,17.66935,17.40629,16.97909
1237648703516704931,20.92041,19.12354,18.06905,17.47001,17.16086
1237648703511199857,21.57107,19.58887,18.51372,17.97477,17.54122
1237648703512313997,23.62817,22.19952,20.33308,19.45925,19.10272
1237648703515459721,21.31669,19.87285,19.23382,18.85153,18.4003
1237648703512314093,21.59064,19.57151,18.41992,17.99977,17.70839
1237648703512314160,22.47385,20.86161,19.29554,18.76267,18.46477
1237648703515525294,19.87045,17.96551,17.1681,16.7489,16.33152
1237648703515590908,20.31221,18.54697,17.86281,17.44218,17.12192
1237648703514411201,21.4216,20.23564,19.56342,19.15755,18.82388
1237648703518998686,19.70103,18.76386,18.40586,18.12986,17.89257
1237648703512379534,20.82941,19.97268,19.26581,18.87397,18.96733
1237648703512445138,21.58175,19.61618,18.46454,18.02102,17.8636
1237648703516704961,21.05916,20.04162,19.45688,18.83498,18.69556
1237648703519785235,21.70443,20.36552,19.48426,18.96421,18.70577
1237648703512641561,22.77833,21.4825,19.73704,19.16105,18.81715
1237648703512641926,23.72495,21.03983,19.29008,18.79876,18.43802
1237648703512707094,20.34467,18.68309,17.87744,17.58153,17.18586
1237648703520047499,22.82368,21.19606,19.72244,19.16657,18.69202
1237648703511330928,20.7628,19.62889,19.15808,18.96845,18.72653
1237648703515852909,21.31219,19.62916,18.97922,18.62937,18.2196
1237648703512772784,18.17411,17.61259,17.58184,17.58493,17.39355
1237648703516770428,19.71673,18.3485,17.60825,16.99675,16.86089
1237648703512772950,22.15839,20.34135,18.95738,18.44761,18.0029
1237648703505629237,21.26686,19.35974,18.23256,17.81573,17.38628
1237648703518998783,20.70924,19.69649,18.6025,18.24827,17.82987
